id,name,host_id,host_name,number_of_reviews,last_review,reviews_per_month,Rating
4247883,Sunny & quiet 2BR in great location,22010885,Anja,1,27-12-2014,0.02,3.6
4274443,Wyndham 45 Midtown NYC,22131245,Roberta,1,17-05-2016,0.03,4.2
4288361,Cozy 1BD on historic Stuyvesant St.,1994261,Anna,1,14-11-2014,0.02,0.2
4294640,"Bedroom, balcony and best of NY.",21499988,Joey,1,26-10-2014,0.02,1.8
4294969,Welcome to my home,4473916,Ross,1,03-01-2015,0.02,1.2
4295603,Beautiful Loft in flawless factory conversion,7503643,Vida,1,27-03-2015,0.02,2.7
4334513,1 bed/bath condo steps from Bedford,2357221,Swati,1,02-01-2015,0.02,4.5
4350464,"LargeApt 1 BLOCK frm A,C,B,D,2,3",6697886,Mandy,1,21-10-2015,0.02,3.8
4350495,Private Room for Rent,14194388,Michael,1,27-11-2015,0.02,3.8
4375146,Beautiful & spacious apartment,22715031,Fernando,1,10-11-2014,0.02,0.4
4379145,specious 1bd apt on Saint Marks Pl,16598048,Yervand,1,02-11-2014,0.02,1.2
4379271,Spacious Bklyn Apt Near Manhattan,22738480,Aaron,1,05-01-2015,0.02,0.7
4379307,"West Village Apt with patio, Steps from subway!",11742895,Jonathan,1,17-06-2016,0.03,2.9
4384442,Bedroom in Crown Heights,7010789,Adriana,1,29-06-2016,0.03,2
4384820,N 6th & Bedford PRIME Williamsburg ,22764554,Linda,1,04-11-2014,0.02,2.6
4386718,One bedroom near Central Park West,22502212,Kristen,1,15-11-2014,0.02,2.3
4387007,Beautiful Beach  & Great Space,21802126,Mark,1,23-06-2019,1,1.4
4393502,Attic Space - ä¸‰æ¥¼é˜æ¥¼,21228368,Jessica,1,10-08-2015,0.02,1.8
4403159,Cute bedroom in Williamsburg,13061093,Priscillia,1,16-03-2016,0.02,1.6
4417147,New year in New York City,22927481,Howard,1,02-01-2015,0.02,4
4417912,Huge Apartment on Prospect Park,21571748,Chad,1,17-08-2016,0.03,4.4
4450020,Entire One Bedroom apartment,23095202,Victoria,1,07-10-2018,0.11,2
4479556,Amazing convenient 5 min  to city,23243453,Rodney,1,04-01-2015,0.02,1
4482158,Lovely and Spacious Park Slope Home,23256032,Katharine,1,04-01-2015,0.02,1.8
4494217,Stylish West Village Artists Penthouse Loft,22720650,Duane,1,24-12-2018,0.15,4.1
4500272,"HUGE STUDIO-Cozy,Centrally Located!",2829908,Rahul,1,01-01-2016,0.02,1.2
4512093,manhattan (UWS) townhouse,11760806,Raj,1,23-05-2019,0.64,0.7
4513084,Beautiful Sunny Private Penthouse Suite,23401472,Heather,1,30-07-2016,0.03,0.1
4546721,Large 1 bdrm near L in Williamsburg,23573737,Michelle,1,31-12-2014,0.02,4.2
4554473,"Bright and Spacious, near the Park",20042936,Yarimar,1,17-05-2016,0.03,0.8
4571518,Park Slope - Furnished  room in 2BR,23697064,Matt,1,09-10-2015,0.02,4.6
4587321,Bright 3 bdrm in East Village,23778946,Katie,1,02-01-2015,0.02,1
4606385,Coziest 2BD Brownstone in Jefftown,3184878,Maggie,1,17-03-2015,0.02,1.5
4606473,Radiant 2bed E Village Apartment,23862900,Cecily,1,26-12-2014,0.02,1.3
4616452,Upper East Side Spacious 2 Bedrooms,23915731,Helene,1,19-07-2016,0.03,2
4620954,"Tranquil, clean bedroom,",23935018,Marlon,1,24-10-2015,0.02,1.2
4624657,Modern Duplex with yard  in Bedstuy,23952819,Jason,1,30-08-2015,0.02,1.9
4629726,Sunny Studio,23971405,Monica,1,02-01-2016,0.02,0.1
4652629,Classic East Village Apartment,9953720,Eva,1,03-01-2015,0.02,3.9
4663804,Cozy Room by CentralPark-Times Sq,24132118,Deborah,1,17-06-2015,0.02,1.9
4666794,Cozy Bedroom in Large Apartment,18511357,Meagan,1,01-07-2017,0.04,0.1
4667707,Beautifully Furnished 1 BR w/Office,24149026,Nychele,1,02-01-2016,0.02,3
4677056,"1,200 sq/ft loft +private backyard ",10476487,Avi,1,16-02-2015,0.02,1.3
4691649,New Studio Loft in Williamsburg w/ Private Terrace,8501698,Meghan,1,01-06-2016,0.03,4.8
4694179,Artsy and Cozy 1b. - Walk Everywhere!,3753306,Michelle,1,15-09-2017,0.05,2
4698707,NY TIMES Featured Dumbo Penthouse,5352419,Brian,1,12-06-2018,0.08,3
4699535,Light and Spacious your 1BR Fort Greene Apt Awaits,41358,Jen,1,28-09-2015,0.02,2.8
4700565,Charming Bohemian Bushwick Apt,24298733,Tuva,1,22-08-2015,0.02,4.4
4707057,"Private, sunny room!",6327629,Bb,1,08-12-2014,0.02,0.2
4707159,NEAR TIMES SQUARE & CENTRAL PARK!,529546,Aditi,1,27-12-2014,0.02,2.2
4709252,ROOM AVAILABLE IN PERFECT FLAT,1511206,Mauricio,1,30-09-2015,0.02,3.2
4714600,"Spacious bedroom,amazing location! ",12098551,Ashley,1,02-01-2015,0.02,0
4717267,LARGE QUEEN ROOM FOR THE HOLIDAYS,24370211,Yety,1,11-01-2016,0.02,1.7
4720789,"Spacious, sun filled village haven",855266,Jennifer,1,17-10-2017,0.05,1.3
4721007,Cozy Bedroom in Brooklyn,6720617,Nadine,1,06-01-2015,0.02,4.3
4724943,Charming 1BD Across from Park,24403405,Naomi,1,01-01-2015,0.02,0.3
4736912,Room in Manhattan (Upper West Side),24454737,Umberto,1,08-01-2015,0.02,3.9
4737930,Spanish Harlem Apt,1235070,Olson,1,02-01-2015,0.02,4.7
4738946,"Amazing, classy, safe & convenient!",15821855,Tessa,1,14-09-2015,0.02,4.9
4745212,Bright & Spacious  in Williamsburg,2665225,Sila,1,03-01-2016,0.02,3.4
4745876,Urban sanctuary in the heart of NYC,21047204,Michael,1,31-12-2014,0.02,4.4
4758601,Sunny Room in Charming Bed-stuy Apartment,24554369,Laina,1,01-08-2015,0.02,2.6
4758924,Luxury Apt in Artsy Bushwick ,24555785,Shanna,1,03-01-2015,0.02,4.8
4763327,"Luxurious, best location, spa inc'l",24576978,,1,20-10-2015,0.02,2.1
4766468,Lovely and Immaculate Bushwick Apt,24591281,James,1,02-01-2017,0.03,4.9
4767549,Charming Apartment Up in the Trees,207356,Martin & Julia,1,06-09-2016,0.03,3.8
4775278,Private Apartment In Heart Of Brooklyn,6948005,Matt,1,01-01-2016,0.02,4.2
4786030,East Village sunny/new bedroom,24672682,Panayota,1,01-01-2015,0.02,1.3
4788812,Comfy apt next to Central Park!,23020530,Val,1,04-02-2016,0.02,2.6
4795029,Morning Side Heights Private Room,24710778,Nick,1,03-01-2015,0.02,4.3
4813259,Big & Bright near Park & Museum,4312196,Joshua,1,08-07-2015,0.02,4
4821331,Lofty Brownstone Floor-Through,24827643,Danny,1,06-05-2016,0.03,4.4
4821605,1 BR in Spacious 4 BR duplex,24828814,Aaron,1,02-04-2016,0.03,1.1
4824146,Spacious Apt in Bushwick,24840863,Daniel,1,04-01-2015,0.02,0.8
4829779,Sunlit Room in Brooklyn Brownstone,1631807,Jillian,1,07-07-2016,0.03,4
4838260,Large private room in the sky,20357771,Jun,1,19-05-2015,0.02,0.9
4839016,Queen Room in Penthouse Fidi Apt,24903878,Herbie,1,01-01-2015,0.02,2.4
4839805,Beautiful Room by Central Park,6430105,Lisa,1,22-06-2015,0.02,1.9
4840381,"Chill 2B UWS, close to A,C,E/1,2,3",12730517,Robert,1,16-03-2016,0.02,4.1
4846877,A Crown Heights Holiday ,6706914,Leanne,1,04-01-2015,0.02,3.8
4847624,Cozy 1BR in Brooklyn Heights ,22930715,Natalie,1,03-01-2015,0.02,4
4853437,Comfortable Room in Great Location,24880134,Cam,1,15-09-2018,0.1,2
4855612,Cozy Spacious Apartment,24448659,Christian,1,02-01-2015,0.02,2.4
4866875,2BD loft with 180 Manhattan view,87473,Sibin,1,03-01-2019,0.16,2.1
4880985,"Modern, south facing and spacious UWS 1BR",25110559,Max,1,01-04-2015,0.02,3.4
4891616,"Very spacious, clean Manhattan Apt",25168328,Daniel,1,01-02-2016,0.02,2
4906823,Beautiful sunny apt near prospect park!,25263341,Dana,1,31-12-2015,0.02,1.4
4909438,New Year's in the East Village,24127267,Arnell,1,02-01-2015,0.02,2
4916150,Great location in South Manhattan,236659,Justin,1,20-02-2015,0.02,0.2
4930306,Charming One Bedroom in Chelsea,25394253,Pete,1,20-02-2015,0.02,2.5
4932075,Brooklyn Beauty! Private Bed+Bath,5037211,Mariana,1,29-09-2015,0.02,3.1
4966559,cozy room 5 minutes to manhattan,25602663,Mizo,1,16-10-2018,0.11,3.7
4977744,Lower East Side Gem,10350245,Brian,1,18-01-2015,0.02,2.2
4983691,Greenpoint is the place to be!,4162067,Citlali,1,28-10-2015,0.02,1.9
4991235,"Cozy, quiet 2-story place by subway",25271688,Margot,1,21-09-2015,0.02,1.5
5006113,LUXURY MID-CENTURY MODERN LOFT SOHO,6095946,Fiona,1,19-08-2017,0.04,2.9
5037892,Stay in Harlem 1 - 3 months!,6228539,Michelle,1,03-05-2019,0.45,1
5038299,Beautiful Fort Greene Studio,17465490,Tarun,1,21-01-2015,0.02,0.2
5049823,NYC New Years Penthouse suite,22927481,Howard,1,11-11-2015,0.02,0.2
5060771,Large Room in Greenwich Village,26133955,William,1,21-04-2016,0.03,1.9
5070378,BR in heart of trendy williamsburg,26184062,Laura,1,31-08-2016,0.03,5
5084887,Clean & Warm East Village Escape!,26265097,Nancy,1,06-02-2015,0.02,1.6
5096158,Fun Space in the Heart of Williamsburg,21201361,Jamie,1,26-08-2018,0.09,3.1
5102132,Huge Sunny Private Room in Bushwick,26260328,Alec,1,16-02-2016,0.02,0.8
5105514,Modern Studio Apt in Williamsburg,26380626,Shamim,1,29-04-2018,0.07,1.5
5179785,3 bedroom 2 1/2 bath duplex Park Slope,10711342,Mr. & Mrs. Kris,1,14-08-2018,0.09,0.2
5180624,"Cozy Room in Bushwick, Brooklyn",26794599,Carmen,1,21-09-2015,0.02,2.4
5191617,"Cozy Room in Clinton Hill, Bk",3977023,Vaida,1,31-08-2015,0.02,4
5199814,Sunny 1bedroom with yard ,26899122,Katherine,1,01-09-2015,0.02,4.2
5207973,Bright 2BD in East Village,26942242,Alfred,1,31-03-2015,0.02,3.4
5213963,Cozy East Harlem 1BD,26975156,Vanessa,1,01-04-2015,0.02,4.3
5224210,Feel at home,1220404,Tom,1,03-05-2016,0.03,2.3
5261712,Large bedroom in East Village,17491348,Valentin,1,15-05-2015,0.02,2
5262333,Excellent Midtown Location!,27053744,Antal,1,28-02-2015,0.02,4
5266736,Cozy Garden Flat.,27261471,Philmore,1,30-06-2019,1,5
5277117,Comfortable Crown Heights Room,6023360,Ali,1,16-05-2015,0.02,4.1
5279925,Apt available - Best NYC Location,153675,Matteo,1,01-09-2015,0.02,1.4
5293662,Ft Greene/Clinton Hill Jr 1 Bedroom,6177121,Casey,1,03-01-2016,0.02,4.1
5315798,Williamsburg Apt. S 2nd & Bedford,22761603,Dan,1,17-03-2015,0.02,0.2
5327598,Convenient & Updated- prime East Village location!,11576606,Katie,1,02-10-2016,0.03,0.7
5328543,Private Bedroom Private Bathroom,322716,Alex,1,06-03-2015,0.02,4.6
5352802,Unique loft space in the middle of Manhattan!,5740424,Maria,1,30-12-2016,0.03,2.7
5359410,"Comfy Room, Close to the Train! ",27782348,Morgan,1,10-03-2015,0.02,0.2
5361021,Beautiful Washington Heights room,27790643,Carl,1,23-03-2015,0.02,0.7
5364814,Artist Loft in Bushwick,9881214,Darcy,1,01-04-2015,0.02,2.9
5382755,Home 4 Medical Professionals-Kngbr6,26377263,Stat,1,30-09-2016,0.03,2.9
5389907,House 10 min from Manhattan w/ parking near subway,3641421,Martha &  Remo,1,01-01-2019,0.16,4.7
5402239,Full Apt. in PRIME Williamsburg!,27159364,Brett,1,14-03-2015,0.02,0.6
5414471,Cool Studio Loft in Brooklyn,7503643,Vida,1,31-05-2018,0.07,4.4
5419405,Cozy 1BR with Backyard,1020326,Michael & Andrea,1,03-08-2015,0.02,0.4
5423135,New York/Upper East Side Loft Apt,11650470,Ingrid,1,02-04-2015,0.02,0.2
5439148,Private Room in Duplex Apartment,24468833,Amanda,1,09-08-2015,0.02,2.8
5442054,Chef's Kitchen and private garden,16437254,Benjamin,1,16-11-2018,0.13,2.1
5490366,Spacious Private Room + Full Bath!,28468845,Jacob,1,21-03-2015,0.02,4.8
5494750,Home 4 Medical Professionals-Kngbr4,26377263,Stat,1,30-03-2019,0.29,4.9
5506438,Luxury High Rise Apartment,2263462,Anna Meng,1,03-10-2015,0.02,2.8
5507371,No sleep till....Brooklyn!,28564535,Emily,1,29-07-2016,0.03,3.7
5512274,West Village Ground Floor Studio,7033514,Paul,1,30-10-2015,0.02,1.5
5569167,Private room in Heart of Astoria,13728275,Elvira,1,16-03-2015,0.02,1.9
5579147,"Bright, Big 2 bedroom in Park Slope",10054163,Jaclyn,1,09-04-2015,0.02,1.7
5593205,Room Available in Fort Greene,20083880,Maryam,1,01-01-2016,0.02,4.1
5600260,Gorgeous Studio in Greenwich Village,29034854,Viviana,1,01-08-2016,0.03,4.3
5625386,1 bdrm apt near Prospect Park,6372947,Michelle & Sebastien,1,15-09-2015,0.02,4.3
5652403,Room in Clean/Quiet/Funky Space!,3999695,Sarah,1,26-09-2015,0.02,0.5
5661603,2 bedroom home in Brooklyn,27755788,Gian-Murray,1,26-08-2018,0.09,0.5
5672288,Cozy 1 br apartment in Williamsburg,15586243,Andrew And Coline,1,27-04-2015,0.02,1.6
5684147,Sun Drenched Amazing large 1 br,1606397,Andrew,1,26-05-2015,0.02,0.2
5693978,1 large bedroom apartment available,29518961,Akshay,1,22-03-2015,0.02,3.8
5706202,"New City View 1BR Loft, Greenpoint",7503643,Vida,1,15-10-2017,0.05,1.4
5708360,Large 1 bdrm in Prospect Heights,2946319,Heather,1,31-01-2017,0.03,3.1
5727093,Urban Rustic Room In Artist's Loft!,29693386,Jeffrey,1,08-04-2015,0.02,2
5737759,Sunny Studio Loft in Greenpoint,7503643,Vida,1,07-11-2018,0.12,2.7
5771361,Newly renovated 2 bed 2 bath in EV,21191263,Jonny,1,30-03-2015,0.02,0.4
5771655,Brooklyn Bargain for August!,12212944,Janine,1,19-06-2015,0.02,3.8
5806687,Comfortable bedroom in Bushwick ,18060780,Jessica,1,05-05-2015,0.02,0.6
5842819,"Amazing Apartment, Heart of Willy!",3560299,Auminea,1,03-06-2015,0.02,4.6
5850978,"Huge, central & artsy Park Ave apt!",2843970,M&J,1,17-06-2015,0.02,2.2
5904490,Spacious & Sunny Near McCarren Park,30667498,Cristina,1,16-07-2015,0.02,1.2
5904522,2 Bedroom Apartment in Chelsea,30667653,Adam,1,26-10-2015,0.02,2.3
5917209,"Secret Garden Apartment in Bed Stuy, Brooklyn",7956482,Lauren,1,26-06-2017,0.04,1.8
5925550,Classic 4 BR brownstone,30768511,Richard,1,30-07-2016,0.03,1.9
5943770,Chambre PrivÃ©e prÃ¨s de Central Park,18002339,Juliette,1,15-06-2015,0.02,1.1
5957111,1bd garden apartment in Fort Greene,5449480,Jana,1,06-07-2016,0.03,2.6
5998978,Small room in heart of Manhattan,4198853,Chad,1,04-05-2015,0.02,1.5
6006711,Awesome Place in the Heart of EV,28429835,Arpan,1,22-05-2015,0.02,0.9
6006837,Large private bdrm in S. Park Slope,6527023,Sehrish,1,13-05-2015,0.02,0.6
6015754,Comfortable and Large Room,8636732,Kay,1,02-11-2015,0.02,3.3
6027485,1 bedroom in 3 bedroom apartment,31283971,Ana,1,31-12-2017,0.05,3.9
6031895,Private Bedroom near Time Square,6396863,Tianhui,1,02-08-2015,0.02,4
6048583,3 Bedroom Apartment - Greenwich Vlg,31389734,Matt,1,22-08-2015,0.02,3.3
6088910,Charming 1 Bed Room/ Exposed Brick,31599293,Courtney,1,04-05-2015,0.02,4.6
6090186,Location Angel Marlie ( only female),3250450,Petya,1,04-09-2018,0.1,1.3
6092607,Manhattan 1BR for $2000/mo Sublet,7271842,Arlen,1,01-11-2016,0.03,1.8
6104951,2 Bed/2 Bath - Driveway & Backyard!,815619,Rajesh,1,25-08-2015,0.02,4.8
6114161,Beautiful Apartment in SoHo,21327551,Liza,1,19-05-2015,0.02,2
6115341,Beautiful Apartment close to Metro Line.,24216745,Luiz,1,31-12-2017,0.05,1.3
6128992,"LOCATION, LOCATION, LOCATION -NYC!!",301346,Dawn,1,20-05-2015,0.02,4.3
6131266,BIG SUNNY ROOM IN CROWN HEIGHTS,3940516,Ali,1,15-05-2015,0.02,3.5
6133150,Spend Your Fall in Bed-Stuy,31817441,AndrÃ©,1,01-11-2015,0.02,2.2
6145124,Spacious Bedroom in Brooklyn,31876574,Morteza,1,21-05-2015,0.02,2.3
6149507,2B Williamsburg Loft Apartment,21558108,Emma,1,07-05-2015,0.02,4.1
6150778,Guest Suite in Prime Williamsburg,608113,Adam,1,20-05-2015,0.02,2.1
6151450,Large room in Hamilton Heights,26790498,Esther,1,28-05-2018,0.07,3
6155857,Heart of West Village cozy apt,7573842,Christina,1,21-07-2016,0.03,0.3
6168331,Sun-filled living room with futon!,32001723,Lena,1,05-05-2015,0.02,3.3
6179500,"Ideal Location, Spacious IBr",26819117,Sagnes,1,31-05-2015,0.02,2.7
6182580,Private Room In a Goodhome,10576263,Odalys & Maya,1,02-01-2016,0.02,4.5
6188022,Handsome historic Greenpoint 2BR,1811344,Jennifer,1,01-08-2015,0.02,4.6
6196265,Charming House in Astoria,10618197,Ambre,1,02-07-2015,0.02,2.5
6198636,Studio steps from park & train!,31877774,Alexandra,1,22-05-2015,0.02,4.9
6208855,Upper East Side - Private Room,32195844,Jiaying,1,19-05-2015,0.02,1.9
6233819,Shared Room in Luxurious 2BD,4422415,Damien,1,19-05-2015,0.02,2.2
6242355,Great Loft in Williamsburg-Brooklyn,32405588,Marco,1,06-08-2016,0.03,3.5
6246681,Sun-Drenched Williamsburg Apartment,27428499,Allyssa,1,28-09-2015,0.02,4
6257715,Sunny top floor of a brownstone,1856829,Annie,1,10-05-2015,0.02,1.3
6262496,Bedroom right in Chelsea!,4582357,Dennis,1,06-05-2015,0.02,4.6
6262536,Centrally Located Studio - Times Sq,405555,Prerna,1,05-06-2015,0.02,1.3
6272125,NY Executive Apartment,3773133,Daniel,1,07-05-2015,0.02,4.4
6302460,Private Bedroom and Office,21211868,Cliff,1,21-06-2015,0.02,3.3
6302996,Spacious Room in Washington Heights,18671223,Josette,1,26-06-2015,0.02,1.8
6304803,Bright and airy Brooklyn townhouse,1528333,Jon,1,07-05-2016,0.03,4.5
6305027,Beautiful Boerum Hill 2 Bedroom,309393,Thomas,1,31-08-2015,0.02,3.8
6311978,LES Private Room in 3BR Apt,4309521,Sarah,1,05-01-2016,0.02,1.4
6313624,Small Room in Beautiful Apartment/Building,9864136,Anthony,1,07-12-2018,0.14,1.5
6316666,Sunny private room in Park Slope,1231888,Alejandra,1,01-07-2015,0.02,4.1
6326568,W Village - 3 BR -  5/31 to 7/2,32924122,Jeffrey,1,29-06-2015,0.02,2.4
6326865,Best of Carroll Gardens,29594719,Beth,1,27-06-2015,0.02,2
6344936,Modern 2-bedroom Loft in Greenpoint,9680171,Tracy,1,17-08-2015,0.02,0
6346496,East Village Apartment with Terrace,14087588,Drew,1,30-05-2016,0.03,3.2
6347713,Huge Private Room in the BEST location,33064443,Judy,1,14-07-2017,0.04,4.7
6349111,Perfect location!,10562062,Dajana,1,25-05-2015,0.02,5
6355217,Cozy Brooklyn Studio with Parking,33108060,Shay,1,01-08-2015,0.02,4.2
6356359,Gorgeous home steps from the park!,31600563,Beatrice,1,02-06-2015,0.02,1.2
6359266,"1 Train, Delis, Duane Read,Eat Outs",33128992,Sundar,1,18-05-2015,0.02,4.8
6360224,"Sunny, Private room in Bushwick",33134899,,1,01-07-2015,0.02,3.6
6364117,Lovely Lofted Room in UWS,7532832,Wing-Yee,1,09-06-2015,0.02,2.9
6364280,Breathtaking Light & View West Village Apartment,4358400,Shehzad,1,26-05-2015,0.02,1.8
6373790,Enjoy a comfy apartment on the UWS,26818265,Gat,1,05-07-2015,0.02,4.9
6384560,Sublet in Furnished Master Bedroom,4233168,Kim,1,10-07-2015,0.02,4.2
6385364,Front bdrm in massive NoLita Loft,3922258,Alex,1,10-08-2015,0.02,4.3
6390092,Desirable apt. in prime location,33159253,Julianne,1,29-05-2015,0.02,2
6391286,Private room in spacious house,3911265,Ali,1,01-10-2015,0.02,2.4
6402712,Private Room in Astoria,30166510,Alina,1,10-08-2015,0.02,0.6
6420850,Great sunny room in a fun house,2216353,Kat,1,09-06-2015,0.02,1.7
6421335,Cozy room near LES/Chinatown,6680071,Billy,1,25-05-2015,0.02,4.4
6423799,UWS STUDIO,26624082,Maurine,1,26-03-2016,0.03,2.1
6428581,Nolita Room - Convenient & Quaint,3760161,Sharmilli,1,11-06-2016,0.03,3.8
6432836,Enormous bedroom in UWS 2-bed,19251040,Barr,1,11-06-2015,0.02,4.4
6445126,Williamsburg 2 Bedroom,32850071,Mary Kate,1,25-05-2015,0.02,1.2
6451892,Spacious room is Park Slope,20192028,Alexander,1,16-06-2015,0.02,0.2
6452251,Modern 1BR Next To Central Park,33433635,Casey,1,18-07-2015,0.02,1.6
6466301,Entire rowhouse+garden+deck in Park Slope/Gowanus,21176015,Jennifer,1,24-04-2019,0.39,1.3
6505898,Riverside and 160th--Long Stay,34009194,SeÃ¡n,1,30-06-2015,0.02,0.4
6512929,Large Studio on the Upper East Side,34052554,Whitney,1,29-06-2015,0.02,4.2
6539114,Private Room in Williamsburg Apt,111837,Emeka,1,16-06-2015,0.02,0.9
6541214,Huge one bedroom apartment,7155183,Stephanie,1,23-08-2015,0.02,3.1
6561328,Artist Loft in Brooklyn,24860438,Stephanie,1,08-09-2015,0.02,0.2
6582467,Entire 1 Bedroom Apt,2566034,Megan,1,01-07-2015,0.02,3.5
6596927,"Lambeâ€™s Vacation Rentals- Maspeth, Queens",8934751,Mike,1,23-05-2019,0.64,2.9
6619100,Cozy studio in the heart of Chelsea,34642925,Anastasia,1,07-06-2015,0.02,2.4
6622389,Bright and Spacious in Trendy Area,5025809,Sarah,1,06-07-2015,0.02,1.1
6626894,Beautiful 2BR on Riverside Park,13500220,Jim,1,02-08-2015,0.02,3
6627016,Spacious 1BR in Prime Williamsburg,263614,Justin,1,25-06-2015,0.02,3.3
6627254,Private room - Perfect location!,10899109,Dave & Nat,1,26-06-2015,0.02,2.7
6638377,Lightfilled studio in Brooklyn,31889552,Chris,1,27-07-2015,0.02,2.8
6644449,Sunny 1BR Private Room in Williamsburg,15537676,Alex,1,11-10-2015,0.02,3.2
6646009,Loft Space in South Williamsburg!,4580943,Brian,1,12-06-2015,0.02,3.6
6650704,"Beautiful, Comfortable Park Slope Home",18081869,Francesca,1,27-07-2015,0.02,4.9
6654081,4-BR Townhouse on Quiet Brooklyn Block,2979971,Anna,1,06-01-2019,0.16,3.4
6660816,Light Filled Apartment on Tree-Lined Street,1546620,Alison,1,06-10-2016,0.03,1.4
6661923,"HellÂ´s Kitchen, cozy functional 2br",15008796,Admir,1,05-07-2015,0.02,1.4
6672758,Cool Large 3 bedrooms in the heart of East village,2196224,Sally,1,10-03-2018,0.06,4.7
6673630,Stylish L.E.S Studio,6591262,Natasha,1,01-08-2015,0.02,0.6
6677647,Large private room / Williamsberg,34950721,Samuel,1,15-06-2015,0.02,2.9
6688119,Cozy Apartement,35005938,Carole,1,06-06-2015,0.02,4.1
6688617,"Quiet, Spacious, Safe Studio in BK",35008385,Abe,1,09-06-2015,0.02,0.9
6688780,"Private Room at ""The Boat House""",11199830,Meagan,1,09-11-2015,0.02,4.7
6690696,Sunny Prewar 2BR/2BA in Fort Greene,3131306,Alissa,1,09-08-2015,0.02,3.1
6692574,Cozy 1br apt in center flushing,22727131,Iris,1,01-11-2015,0.02,0.1
6703106,"Cozy 1BR in Williamsburg, Brooklyn",34841020,Tara,1,18-06-2015,0.02,4.3
6704000,Sunny Room in Astoria NYC!,34578795,Ryan,1,14-08-2015,0.02,3.4
6705558,Spacious Bright Room in Heart of Williamsburg NY,16462666,Ali,1,15-02-2017,0.03,1.1
6709867,Large Private Room in prime BK,11039369,Mike,1,24-03-2016,0.02,3.4
6716066,Harlem/Columbia historic landmark,6226676,Aparna,1,24-06-2015,0.02,4.7
6716160,Park Slope Family Oasis w/ Patio,171653,Stefanie,1,11-09-2016,0.03,3.9
6717607,Spacious Private Room/Bath in Bushwick!,4130512,Tanni,1,25-11-2016,0.03,0.6
6718383,Home 4 Medical Professionals-Kngbr1,26377263,Stat,1,28-11-2015,0.02,4.6
6731170,Nice & Sweet Apartment in Manhhatan,24131487,Liu,1,29-08-2015,0.02,3.2
6737815,Chic Modern Apt w/ View of Hudson,10576227,Alexander,1,05-07-2015,0.02,4.7
